LineID	ControlName	English	French	German	Italian	Japanese	Korean	Russian	Spanish	Brazilian	Polish	Tags
2322	DF_TOOLTIP_FIREBALL	Sweeeet, you got the Fireball card! It's in your deck now, use it in the next battle!	Génial, tu as chopé la carte Boule de feu ! Elle est désormais dans ton deck, sers-t'en lors de la prochaine bataille !	Wahnsinn, du hast die Feuerball-Karte! Sie ist jetzt in deinem Deck. Verwende sie in der nächsten Schlacht!	Fiiigo, hai ottenuto la carta Sfera di fuoco! Ora è nel tuo mazzo e puoi usarla nella prossima battaglia!	おおぉぉ、ファイヤーボールカード！デッキに入ったから、次のバトルで使おう！	좋았어, 불덩이 카드를 얻었다! 이미 덱에 추가되었으니까 다음 매치에서 사용해봐!	Это карта «Огненный шар». Шика-а-арно! Сейчас она у тебя в колоде, используй ее в следующем бою!	¡Estupendo! ¡La carta de bola de fuego! Ahora está en tu mazo, ¡úsala en la siguiente pelea!	Animais pequenos causam o dobro de dano e têm o dobro de Vida. Personagens Super-heróis são invocados com a velocidade aumentada.	Czaaaad, masz kartę Kula ognia! Jest teraz w twojej talii, użyj jej podczas kolejnej bitwy!	DF,TUT
2323	DF_TOOLTIP_INDIANLOOT	Hey, that's a sweet Indian Tunic. Maybe you should try it on?	Une jolie tunique indienne. Tu devrais peut-être... l'essayer ?	He, das ist eine süße indianische Tunika. Vielleicht solltest du sie anprobieren?	Ehi, quella tunica indiana è bellissima. Perché non la provi?	いいインディアンのチュニックね。試着してみる？	오, 근사한 원주민 튜닉이네. 한번 입어봐!	Какая шикарная индейская туника. Может, примеришь?	Oye, esa túnica india no es mala. ¿Por qué no te la pruebas?	Ei, essa túnica indígena é legal. Talvez você deva experimentar ela?	Hej, niezła indiańska tunika. Może ją powinieneś przymierzyć?	DF,TUT
2324	DF_TOOLTIP_PVE_BOSS	Defeat Kenny to beat the level, New Kid!	Bats Kenny pour passer ce niveau, le Bleu !	Besiege Kenny, um diesen Level abzuschließen, Neuer!	Sconfiggi Kenny per superare il livello, Novellino!	ケニーに勝てばレベルアップだぞ、新入り！	케니를 혼내주고 레벨을 완료해, 신삥!	Новичок, победи Кенни, чтобы пройти этот уровень.	¡Vence a Kenny para terminar el nivel, niño nuevo!	Derrote Kenny para passar de fase, Mulek!	Pokonaj Kenny'ego, aby ukończyć etap, Nowy!	DF,TUT
2331	DF_TOOLTIP_INTROEND	Nice playing, New Kid. You just might be a deputy some day.	Bien joué, le Bleu. Tu as peut-être l'étoffe d'un adjoint.	Gut gespielt, Neuer. Vielleicht wirst du eines Tages zum Deputy.	Bella giocata, Novellino. Un giorno potresti diventare il mio vice.	いいプレイだったぞ、新入り。保安官補佐に格上げしてやってもいいかも。	잘했어, 신삥. 너도 언젠가는 보안관이 될 거야.	У тебя неплохо получается, Новичок. Может, однажды ты даже станешь шерифом.	Bien jugado, niño nuevo. Tal vez te nombre mi ayudante.	Pacote Hamsters do Caos	Nieźle ci idzie, Nowy. Może kiedyś nawet zostaniesz szeryfem.	DF,TUT
2332	DF_TOOLTIP_MAP_PVPSHOP2	Head over to see the fight promoter DON KING BUTTERS. He can set you up with PvP fights!	Va par là pour voir le promoteur de combat DON KING BUTTERS. Il te trouvera des matchs PvP !	Geh da rüber und besuche den Kampfausrichter DON KING BUTTERS. Er kann dich für einen PvP-Kampf aufstellen!	Vai dall'organizzatore di incontri DON KING BUTTERS. Lui può organizzarti qualche combattimento PvP!	ボクシング試合のプロモーター、ドン・キング・バターズに会うらしいな？PvPマッチを組んでもらえるぞ！	돈 킹 버터스에게 가서 싸우고 싶다고 말하면 PvP 시합을 주선해주지.	Проведай промоутера по имени ДОН КИНГ БАТТЕРС. Он организует для тебя PvP-бои!	Contacta con el promotor DON KING BUTTERS. ¡Puede buscarte oponentes JcJ!	Vá até o BUTTERS DON KING, o promotor de lutas. Ele pode te arranjar algumas lutas JxJ!	Spotkaj się z promotorem walk DONEM KINGIEM BUTTERSEM. On ci ustawi jakieś walki PvP!	DF,TUT
2333	DF_TOOLTIP_PVE_SCIFI_UNLOCK	You just unlocked Sci-Fi cards!	Tu as déverrouillé les cartes SF !	Du hast gerade Science-Fiction-Karten freigeschaltet!	Hai appena sbloccato le carte Fantascienza!	「SF」カードがアンロックされたぞ！	SF 카드를 잠금 해제했어!	Только что были открыты НФ-карты!	¡Acabas de desbloquear las cartas de ciencia ficción!	Você acabou de desbloquear cartas de Ficção Científica!	Właśnie udało ci się odblokować karty SF!	DF,TUT
2334	DF_TOOLTIP_PVE_MYSTICAL_UNLOCK	You just unlocked Mystical cards, sweet!	Tu as déverrouillé les cartes mystiques, super !	Du hast gerade Mystiker-Karten freigeschaltet, süß!	Hai appena sbloccato le carte Mistiche!	「神秘」カードがアンロックされたぞ！キタ！	신화 카드를 잠금 해제했어!	Только что были открыты мистические карты! Шикарно!	¡Acabas de desbloquear las cartas místicas, toma ya!	Você acabou de desbloquear cartas Místicas! Legal!	Właśnie udało ci się odblokować karty Mistyczne, czad!	DF,TUT
2335	DF_TOOLTIP_PVE_FANTASY_UNLOCK	You just unlocked Fantasy cards!	Tu as déverrouillé les cartes fantasy !	Du hast gerade Fantasy-Karten freigeschaltet!	Hai appena sbloccato le carte Fantasy!	「ファンタジー」カードがアンロックされたぞ！	판타지 카드를 잠금 해제했어!	Только что были открыты фэнтези-карты!	¡Acabas de desbloquear las cartas de fantasía!	Você acabou de desbloquear cartas de Fantasia!	Właśnie udało ci się odblokować karty Fantasy!	DF,TUT
3200	DF_TOOLTIP_DAILYSHOP_OPENPACK	Just because you're so good on your phone this pack is free!	Ce pack est gratuit parce que tu es trop fort avec ton téléphone !	Weil du so wahnsinnig gut mit deinem Handy bist, ist das Paket gratis!	Visto che sei così bravo col tuo cellulare, questo pacchetto è gratis!	おまえはケータイさばきがうまいから、このパックはタダでやるよ！	실력이 좋아서 무료 팩을 받았다고!	Этот набор достается тебе бесплатно за твое мастерство!	¡Como eres un as del teléfono, este pack es gratis!	Só porque você manda ver no telefone, vai ganhar este pacote de graça!	Jesteś taki dobry na tym swoim telefonie, że dostajesz ten pakiet za darmo!	DF,TUT
3201	DF_TOOLTIP_DAILYSHOP_GOTOPACKSHOP	Tap here for even more cool stuff!	Touche ça pour encore plus de trucs cool !	Tippe hier für noch mehr coolen Krempel.	Tocca qui per vedere tanta altra bella roba!	ここをタップしてもっとスゴいアイテムをチェックだ！	여기를 탭하면 더 근사한 전리품을 받을 수 있다고!	Коснись, чтобы получить еще больше классных штук!	¡Toca aquí para ver más cosas que comprar!	Toque aqui para ver coisas ainda mais legais!	Dotknij tutaj, aby zdobyć jeszcze więcej czadowych rzeczy!	DF,TUT
3282	DF_EPISODE_LEVELUP	Episode Level Up - Loot Improved	Amélioration de l'épisode - Butin amélioré !	Episoden-Levelaufstieg – Beute verbessert	Nuovo livello dell'episodio - Bottino migliorato	エピソード・レベルアップ - 戦利品がパワーアップしました	에피소드 레벨업! 전리품이 향상되었습니다!	Новый уровень эпизода. Добыча становится лучше.	El episodio sube de nivel: botín mejorado	O nível do episódio e os espólios aumentaram!	Nowy poziom epizodu - nagrody ulepszone	DF,TUT
3370	DF_EPISODE_LEVELUP_MAX	Episode completed	Épisode terminé	Episode abgeschlossen	Episodio completato	エピソードが完了しました	에피소드 완료	Эпизод пройден	Episodio completado	Episódio concluído	Epizod ukończony	DF,TUT
3374	DF_OVERLAY_18	Each time you beat the Stage you get new Best Loot.	Chaque fois que tu termines un monde, tu obtiens le meilleur butin.	Jedes Mal, wenn du eine Phase abgeschlossen hast, bekommst du neue, beste Beute.	Ogni volta che superi il livello ricevi un nuovo bottino migliore.	ステージをクリアするごとに、新しい目玉戦利品がもらえます。	스테이지를 완료할 때마다 새로운 최고의 전리품을 얻습니다!	После каждого пройденного этапа ты получаешь лучшую добычу.	Cada vez que superas la fase consigues nuevo mejor botín.	Quando você vence uma fase, ganha um novo melhor tesouro!	Wraz z każdym ukończonym etapem otrzymujesz nowy Najlepszy Łup.	DF,TUT
3384	DF_TOOLTIP_LONG_PRESS_UNIT	Tap and hold on an enemy unit to see what you're up against!	Maintiens la pression sur une unité ennemie pour en savoir plus sur elle !	Tippe und halte eine gegnerische Einheit, um zu sehen, mit wem du es zu tun hast!	Tieni premuta un'unità nemica per vedere con chi hai a che fare!	敵のユニットを長押しすれば敵の情報が見られる。	적 유닛을 길게 탭하면 자세한 정보를 확인할 수 있습니다!	Коснись и удерживай вражеского персонажа, чтобы узнать о нем больше.	Toca y mantén a un enemigo para saber a qué te enfrentas.	Toque e segure uma unidade inimiga para ver o que está enfrentando!	Dotknij i przytrzymaj jednostkę wroga, aby zobaczyć, z czym będziesz się mierzyć!	DF,TUT
3816	DF_TOOLTIP_MAP_PHONEUI	Tap the phone to access outfits.	Touche le téléphone pour accéder aux tenues.	Tippe auf das Handy, um auf die Outfits zuzugreifen.	Tocca il telefonino per accedere ai vestiti.	ケータイをタップして服を確認しましょう。	폰을 탭해 복장에 액세스하세요.	Чтобы открыть костюмы, коснись значка телефона.	Toca el móvil para acceder a la ropa.	Toque no telefone para ver as roupas.	Dotknij telefonu, aby uzyskać dostęp do ubrań.	DF,TUT
3817	DF_TOOLTIP_PHONE_OUTFITAPP	Tap the Outfit App to change outfit.	Touche l'appli Tenues pour changer de tenue.	Tippe auf die Outfit-App, um das Outfit zu wechseln.	Tocca l'app Vestiti per cambiare abito.	服アプリをタップして服を着替える。	복장 앱을 탭해 복장을 갈아입으세요.	Чтобы поменять костюм, коснись приложения «Костюмы».	Toca la app de ropa para cambiarte de ropa.	Toque no aplicativo de roupa para trocar de roupa.	Dotknij aplikacji z ubraniami, aby zmienić strój.	DF,TUT
3824	DF_TOOLTIP_INDIANLOOT2	Now you look so great!! :D	Ça te va trop bien ! :D	Nun siehst du wirklich gut aus!! :D	Ora hai un aspetto fantastico! :D	かなりいい感じよ！ :D	이제야 멋있게 보이는군!! ^^	Теперь ты отлично выглядишь! :D	¡Eh, estás genial! :D	Agora você tá tão legal!! :D	No, teraz wyglądasz wspaniale!! :D	DF,TUT
4115	DF_TOOLTIP_FREE_PACK_ERROR	You just found a shitty bug, New Kid. Your free pack didn’t show up, but you still got everything in it, promise! Restart the game to get your stuff.	Tu viens de tomber sur un bug merdique, le Bleu. Ton pack gratuit n'est pas apparu, mais son contenu n'a pas bougé, promis ! Relance le jeu pour obtenir tes trucs.	Du hast gerade einen beschissenen Bug gefunden, Neuer. Dein Gratispaket wird nicht angezeigt. Es ist aber noch alles drinnen, versprochen! Starte das Spiel neu, um dein Zeug zu bekommen.	Hai appena trovato un bug di merda, Novellino. Il tuo pacchetto gratuito non è apparso, ma dentro c'è ancora tutto, promesso! Riavvia il gioco per ricevere la tua roba.	クソバグを見つけちまったな、新入り。無料パックは表示されなかったけど、中身はちゃんと入ってるから安心しな！ゲームをリスタートして手に入れるんだ！	문제의 버그를 찾았군, 신삥. 무료 팩을 보지는 못했겠지만 그 안에 있을 건 다 있다는 건 내가 장담하지! 다시 게임을 시작해서 물건을 확인해보라고.	Это просто отстойный баг, Новичок. Твой бесплатный набор не появился, но ты все равно получишь его содержимое, честное слово! Для этого перезапусти игру.	Menudo problema, niño nuevo. No te ha llegado el pack gratis, pero tranqui, que no se ha perdido nada. Reinicia el juego para recibirlo todo.	Bichinhos do Caos	Znalazłeś paskudnego robala, Dzieciaku! Twój darmowy pakiet niestety się nie pojawił, ale na pewno niczego nie stracisz - obiecuję! Zrestartuj grę, aby otrzymać swój towar.	DF,TUT
4119	DF_TOOLTIP_PHONE_TEAMS	Tap the Outfit App to change outfit.	Touche l'appli Tenues pour changer de tenue.	Tippe auf die Outfit-App, um das Outfit zu wechseln.	Tocca l'app Vestiti per cambiare abito.	服アプリをタップして服を着替える。	복장 앱을 탭해 복장을 갈아입으세요.	Чтобы поменять костюм, коснись приложения «Костюмы».	Toca la app de ropa para cambiarte de ropa.	Toque no aplicativo de roupa para trocar de roupa.	Dotknij aplikacji z ubraniami, aby zmienić strój.	DF,TUT
8086	DF_TOOLTIP_DAILYSHOP_EXITBUTTON	Tap the Home button to exit the shop. Come back for more sweet stuff.	Appuie sur le bouton Accueil pour quitter la boutique. Reviens souvent pour obtenir d'autres trucs cool !	Tippe auf den Home-Button, um den Shop zu verlassen. Schau regelmäßig rein, um tolle Sachen zu erhalten!	Tocca il pulsante Casa per uscire dal negozio. Torna per altra roba bellissima.	ショップを出るには、ホームボタンをタップだ。ときどきチェックしてイケてる商品をゲットしよう！	홈 버튼을 탭하면 상점을 종료합니다. 자주 들러 좋은 물건을 더 많이 득템하세요!	Коснись кнопки «Домой», чтобы покинуть магазин. Регулярно бывает новый завоз!	Toca el botón de inicio para salir de la tienda. ¡Pásate a menudo y consigue objetos chulos!	Toque no botão de Início para sair da loja. Volte sempre para buscar mais coisas maneiras.	Naciśnij przycisk "Dom", aby opuścić sklep. I wracaj tutaj, aby zdobywać więcej słodkości!	DF,TUT
